,ag,test type,trained on,repl,loss,acc,recall,prec,f1
99,1OB1,looser,95low,10,0.9045623540878296,0.6872108843537414,0.9953741496598639,0.6158249158249158,0.760894435777431
0,3VRL,1 vs all,95low,6,0.40506240725517273,0.856063699469171,0.9971428571428571,0.7777777777777778,0.8739044893578966
1,3VRL,1 vs all,95low,4,0.40070775151252747,0.8608275486593168,0.9972789115646259,0.7835382148583645,0.8775815624064652
2,3VRL,1 vs all,95low,8,0.42280083894729614,0.8494623655913979,0.9975510204081632,0.7696829729162292,0.8689262858497274
3,3VRL,1 vs all,95low,2,0.42596226930618286,0.8470804409963251,0.9975510204081632,0.7668653906495136,0.8671279049139612
4,3VRL,1 vs all,95low,10,0.41983935236930847,0.8487137607186607,0.9975510204081632,0.7687952186222082,0.8683602771362586
5,3VRL,1 vs all,95low,7,0.3964957594871521,0.8583095140873827,0.9975510204081632,0.7803320561941252,0.875671802221426
6,3VRL,1 vs all,95low,5,0.4162592887878418,0.8539539948278209,0.9974149659863946,0.775111017128357,0.872322703474536
7,3VRL,1 vs all,95low,9,0.39465272426605225,0.8583095140873827,0.9972789115646259,0.7804514480408858,0.8756420977183133
8,3VRL,1 vs all,95low,1,0.41912952065467834,0.8498706955219818,0.997687074829932,0.7701113211510187,0.8692508297771455
9,3VRL,1 vs all,95low,3,0.40421730279922485,0.8565400843881856,0.9974149659863946,0.7782377919320594,0.8742993440667859
10,1NSN,1 vs all,95low,4,0.704441249370575,0.7379202395535592,0.9854421768707483,0.6592336397560754,0.7899874570540437
11,1NSN,1 vs all,95low,8,0.7112698554992676,0.7445215734313325,0.9821768707482993,0.6658365615200148,0.793645558487247
12,1NSN,1 vs all,95low,6,0.792629599571228,0.7425479787668436,0.9770068027210884,0.6652153774895785,0.7915128134472307
13,1NSN,1 vs all,95low,2,0.7117599844932556,0.7383285694841432,0.9821768707482993,0.660294521174426,0.789695345402833
14,1NSN,1 vs all,95low,10,0.7153047919273376,0.7440451885123179,0.9806802721088436,0.6657430497829501,0.793090168894757
15,1NSN,1 vs all,95low,5,0.7190366983413696,0.7300939158840343,0.9854421768707483,0.6524049720771032,0.7850639497073487
16,1NSN,1 vs all,95low,9,0.7365252375602722,0.740506329113924,0.977687074829932,0.6632210429164744,0.7903216937036018
17,1NSN,1 vs all,95low,7,0.6983031630516052,0.7481284878181571,0.9805442176870748,0.6694844403158383,0.7956941760971571
18,1NSN,1 vs all,95low,3,0.6959850192070007,0.7452021233156391,0.9814965986394558,0.6666050637590094,0.7939687431212855
19,1NSN,1 vs all,95low,1,0.7689197659492493,0.7153940383830135,0.9857142857142858,0.6399046104928457,0.7760282776349614
20,3RAJ,1 vs all,95low,2,1.1899768114089966,0.6806179392949503,0.996734693877551,0.6107544810337641,0.7574050142155596
21,3RAJ,1 vs all,95low,6,1.08449125289917,0.6831359738668844,0.9972789115646259,0.6125689453451446,0.7589563056533444
22,3RAJ,1 vs all,95low,4,1.143081545829773,0.6800054443990744,0.9970068027210884,0.6102598267821452,0.7571030065089369
23,3RAJ,1 vs all,95low,8,1.087031364440918,0.6803457193412277,0.9971428571428571,0.6104956268221574,0.7573236889692586
24,3RAJ,1 vs all,95low,10,1.086790680885315,0.6812304341908262,0.9974149659863946,0.6111203734578192,0.7578827664633515
25,3RAJ,1 vs all,95low,1,1.1243975162506104,0.6805498843065196,0.9972789115646259,0.6106297900699766,0.7574661568667975
26,3RAJ,1 vs all,95low,3,1.1064893007278442,0.6826595889478699,0.9971428571428571,0.6122295547573302,0.7586563842451218
27,3RAJ,1 vs all,95low,7,1.0964068174362183,0.680481829318089,0.9971428571428571,0.6105973506623344,0.7574019531855528
28,3RAJ,1 vs all,95low,5,1.1734933853149414,0.6777596297808629,0.9974149659863946,0.6085332447912344,0.7558900860957881
29,3RAJ,1 vs all,95low,9,1.0954194068908691,0.6823193140057167,0.9972789115646259,0.611955251294039,0.7584850993377482
30,5E94,1 vs all,95low,3,0.9685009717941284,0.720180528691167,0.997687074829932,0.6291180507892931,0.7716510575607702
31,5E94,1 vs all,95low,1,0.9193538427352905,0.7157317859445519,0.9979591836734694,0.6253730070764771,0.7689082237014518
32,5E94,1 vs all,95low,5,0.9293343424797058,0.7152804642166344,0.9978231292517007,0.6250213056076359,0.7686019702368475
33,5E94,1 vs all,95low,9,0.9412707686424255,0.7243068987749839,0.9975510204081632,0.6326143226919758,0.774234424498416
34,5E94,1 vs all,95low,7,0.9213289022445679,0.7186331399097357,0.9978231292517007,0.6278034583119328,0.7707019756200084
35,5E94,1 vs all,95low,2,0.9016816020011902,0.7203739522888459,0.9980952380952381,0.6292134831460674,0.7718449155663107
36,5E94,1 vs all,95low,4,0.9055843949317932,0.7191489361702128,0.997687074829932,0.6282556545579164,0.7710019976868888
37,5E94,1 vs all,95low,8,0.9162241816520691,0.7226950354609929,0.997687074829932,0.6312300938280107,0.7732377286866663
38,5E94,1 vs all,95low,6,0.9819307923316956,0.716247582205029,0.9978231292517007,0.6258213158119293,0.7692065656300802
39,5E94,1 vs all,95low,10,0.9874567985534668,0.7163765312701483,0.9975510204081632,0.6259711431742508,0.7692388396369931
40,1H0D,1 vs all,95low,4,0.7171369194984436,0.7444535184429019,0.9885714285714285,0.6643503703026424,0.7946628752665827
41,1H0D,1 vs all,95low,8,0.7143470048904419,0.7409827140329386,0.9899319727891156,0.6609738372093024,0.7926789410611178
42,1H0D,1 vs all,95low,6,0.7702480554580688,0.7276439363005308,0.9889795918367347,0.649597855227882,0.7841423948220065
43,1H0D,1 vs all,95low,2,0.7778733372688293,0.7343133251667348,0.9882993197278912,0.6554773506587258,0.7881944444444444
44,1H0D,1 vs all,95low,5,0.7124211192131042,0.7356063699469171,0.9897959183673469,0.6562922868741543,0.7892595606183889
45,1H0D,1 vs all,95low,9,0.7221426963806152,0.7414590989519532,0.9892517006802721,0.6615412610317533,0.7928684368355052
46,1H0D,1 vs all,95low,10,0.738345742225647,0.7314550156526474,0.991156462585034,0.6524270105677951,0.7868870166342623
47,1H0D,1 vs all,95low,7,0.709166407585144,0.7432285286511501,0.9878911564625851,0.6634079488350845,0.7937687892866904
48,1H0D,1 vs all,95low,3,0.7268455624580383,0.7450660133387778,0.9872108843537415,0.6651998533186652,0.794829663709059
49,1H0D,1 vs all,95low,1,0.7194356322288513,0.7420035388593984,0.9891156462585035,0.6620526363719151,0.7931918607822814
50,1WEJ,1 vs all,95low,7,0.7401487231254578,0.740710494079216,0.9926530612244898,0.6601520086862106,0.7929572872513857
51,1WEJ,1 vs all,95low,5,0.7414089441299438,0.7406424390907853,0.9927891156462585,0.6600633197648123,0.7929367019831567
52,1WEJ,1 vs all,95low,9,0.8599461317062378,0.7392132843337417,0.9897959183673469,0.6594452501812907,0.7915351974757915
53,1WEJ,1 vs all,95low,1,0.74308180809021,0.7374438546345448,0.992108843537415,0.6574107464839524,0.7908036004771716
54,1WEJ,1 vs all,95low,3,0.7889136672019958,0.7333605553287056,0.9919727891156462,0.6539013452914798,0.7882162162162163
55,1WEJ,1 vs all,95low,6,0.7613270282745361,0.7396216142643256,0.9915646258503401,0.6594281577994933,0.7920878165416801
56,1WEJ,1 vs all,95low,4,0.7373189926147461,0.7362869198312236,0.9940136054421769,0.6560114932207955,0.7903932493103263
57,1WEJ,1 vs all,95low,8,0.753182053565979,0.7370355247039608,0.9926530612244898,0.6569421934089681,0.7906371911573472
58,1WEJ,1 vs all,95low,10,0.82138991355896,0.7360827548659317,0.990204081632653,0.6566221580656803,0.7896278615601605
59,1WEJ,1 vs all,95low,2,0.7508244514465332,0.7396216142643256,0.992108843537415,0.6593128390596745,0.792178164041282
60,1ADQ,1 vs all,95low,7,1.1459523439407349,0.6442085204845516,0.9892517006802721,0.585426731078905,0.7355589276681841
61,1ADQ,1 vs all,95low,5,1.1350607872009277,0.6503334694433102,0.9893877551020408,0.5896853713915018,0.7389492937709582
62,1ADQ,1 vs all,95low,9,1.1390007734298706,0.6393085613175445,0.9885714285714285,0.5821182502804038,0.7327551432029044
63,1ADQ,1 vs all,95low,1,1.2939287424087524,0.6333877773240778,0.9823129251700681,0.5786647431273544,0.7282997932112776
64,1ADQ,1 vs all,95low,3,1.1719107627868652,0.6408738260514496,0.9873469387755102,0.5833132384856523,0.733363650144005
65,1ADQ,1 vs all,95low,6,1.1067540645599365,0.6541445487954267,0.988843537414966,0.5924356048255625,0.7409521867672546
66,1ADQ,1 vs all,95low,4,1.0759230852127075,0.6630597522798422,0.9848979591836735,0.5993045781935591,0.7451747387925267
67,1ADQ,1 vs all,95low,8,1.158750057220459,0.6479515448482374,0.9842176870748299,0.5885607354975185,0.7366223715696757
68,1ADQ,1 vs all,95low,2,1.1211392879486084,0.6399891112018511,0.9880272108843537,0.5826379974326059,0.7330170586454022
69,1ADQ,1 vs all,95low,10,1.1407389640808105,0.6435960255886757,0.9900680272108844,0.5849208263001366,0.7353847708554394
70,1FBI,1 vs all,95low,2,0.4098762273788452,0.8583095140873827,0.9960544217687075,0.7809899722637081,0.8755082516144463
71,1FBI,1 vs all,95low,6,0.45365580916404724,0.8507554103715802,0.9941496598639455,0.7726551760600613,0.8695186529422264
72,1FBI,1 vs all,95low,8,0.41989773511886597,0.8568123043419082,0.9959183673469387,0.7792207792207793,0.8743430482560917
73,1FBI,1 vs all,95low,4,0.41066789627075195,0.8544984347352661,0.9964625850340136,0.7761763459092836,0.8726319552007625
74,1FBI,1 vs all,95low,1,0.45133641362190247,0.8518442901864707,0.9945578231292517,0.7737906213612787,0.8703935226528546
75,1FBI,1 vs all,95low,10,0.42829418182373047,0.8474207159384783,0.9968707482993198,0.7675466163838257,0.8673058712121213
76,1FBI,1 vs all,95low,3,0.4326930046081543,0.8535456648972369,0.99578231292517,0.7753177966101695,0.8718284693269803
77,1FBI,1 vs all,95low,7,0.43892431259155273,0.8519123451749013,0.9959183673469387,0.7732938939361927,0.8705994291151284
78,1FBI,1 vs all,95low,9,0.43043309450149536,0.8542262147815435,0.9959183673469387,0.7760814249363868,0.8723632463353592
79,1FBI,1 vs all,95low,5,0.41095998883247375,0.8539539948278209,0.9965986394557823,0.7754605123861952,0.872231483686592
80,2YPV,1 vs all,95low,2,0.7694657444953918,0.7136246086838165,0.9919727891156462,0.6373251748251748,0.7760510910058541
81,2YPV,1 vs all,95low,6,0.8427556157112122,0.7060705049680142,0.9907482993197279,0.6314055319517905,0.7712757506752105
82,2YPV,1 vs all,95low,8,0.7982405424118042,0.7159384782904586,0.9896598639455783,0.6396412240590925,0.7770537335754727
83,2YPV,1 vs all,95low,4,0.8321426510810852,0.7020552606506056,0.9919727891156462,0.6279931093884582,0.7690928270042193
84,2YPV,1 vs all,95low,10,0.8003442883491516,0.7147815434871376,0.9900680272108844,0.638613426941641,0.7764203787676714
85,2YPV,1 vs all,95low,1,0.8467662930488586,0.7025997005580509,0.992108843537415,0.6284039986211651,0.7694418064788435
86,2YPV,1 vs all,95low,3,0.7927829027175903,0.7152579284061522,0.9914285714285714,0.6387622720897616,0.7769485019724918
87,2YPV,1 vs all,95low,7,0.7856121063232422,0.7175717980127944,0.9914285714285714,0.6406717074028486,0.7783593249305705
88,2YPV,1 vs all,95low,9,0.840974748134613,0.699060841159657,0.9918367346938776,0.625643666323378,0.7672876539311653
89,2YPV,1 vs all,95low,5,1.0524550676345825,0.6942969919695113,0.9814965986394558,0.6235090751944684,0.7625792811839323
90,1OB1,1 vs all,95low,5,0.978701114654541,0.7275078263236695,0.9910204081632653,0.6490821600427731,0.7844066336420418
91,1OB1,1 vs all,95low,9,0.7347639203071594,0.7605825507009664,0.9951020408163266,0.6774731381993331,0.8061280723024358
92,1OB1,1 vs all,95low,7,0.9680622220039368,0.7302980808493262,0.9889795918367347,0.6518697874630078,0.7857953624128425
93,1OB1,1 vs all,95low,3,0.7129836678504944,0.7550700966380836,0.9953741496598639,0.6723646723646723,0.8025889967637541
94,1OB1,1 vs all,95low,1,0.9641076922416687,0.7306383557914795,0.9899319727891156,0.6519713261648745,0.7861696380334954
95,1OB1,1 vs all,95low,4,0.7775111794471741,0.7558187015108208,0.994421768707483,0.673268238761975,0.8029221135889268
96,1OB1,1 vs all,95low,8,0.7311171889305115,0.7611950455968423,0.9953741496598639,0.6779723843944028,0.806570751336751
97,1OB1,1 vs all,95low,6,0.7311568260192871,0.7609908806315503,0.9960544217687075,0.67761940022214,0.8065440123388785
98,1OB1,1 vs all,95low,2,0.7134265303611755,0.7609228256431196,0.9959183673469387,0.6775895584559845,0.806478268054867
99,1OB1,1 vs all,95low,10,0.784632682800293,0.7542534367769157,0.9953741496598639,0.6716239787019187,0.8020610645178974
0,3VRL,95low,95low,6,0.033368099480867386,0.9917687074829932,0.9971428571428571,0.9865392381208776,0.9918127072197036
1,3VRL,95low,95low,4,0.032002534717321396,0.9921768707482993,0.9972789115646259,0.9872053872053872,0.9922165820642977
2,3VRL,95low,95low,8,0.033830855041742325,0.9918367346938776,0.9975510204081632,0.9862792574656981,0.9918831168831168
3,3VRL,95low,95low,2,0.03430169075727463,0.9917006802721089,0.9975510204081632,0.986013986013986,0.991748951711078
4,3VRL,95low,95low,10,0.034607212990522385,0.9916326530612245,0.9975510204081632,0.9858814037918515,0.9916818827348346
5,3VRL,95low,95low,7,0.03328393027186394,0.9923809523809524,0.9975510204081632,0.9873417721518988,0.9924201407688144
6,3VRL,95low,95low,5,0.03229730948805809,0.9922448979591837,0.9974149659863946,0.9872071101535147,0.992284786139686
7,3VRL,95low,95low,9,0.03317362442612648,0.9924489795918368,0.9972789115646259,0.9877375016844091,0.9924852752014083
8,3VRL,95low,95low,1,0.034453943371772766,0.991904761904762,0.997687074829932,0.9862811028917283,0.9919513019952654
9,3VRL,95low,95low,3,0.0332484096288681,0.9923809523809524,0.9974149659863946,0.9874730603448276,0.9924191146608907
10,1NSN,95low,95low,4,0.09904421865940094,0.9667346938775511,0.9854421768707483,0.9499016393442623,0.9673455759599332
11,1NSN,95low,95low,8,0.10039197653532028,0.9685034013605442,0.9821768707482993,0.9560323136008476,0.9689282598483324
12,1NSN,95low,95low,6,0.11475586146116257,0.964625850340136,0.9770068027210884,0.9533988316516198,0.9650584598844242
13,1NSN,95low,95low,2,0.10099641233682632,0.9667346938775511,0.9821768707482993,0.952751748713211,0.9672405707777851
14,1NSN,95low,95low,10,0.10242386162281036,0.9693197278911565,0.9806802721088436,0.958893175468937,0.9696643573014058
15,1NSN,95low,95low,5,0.09783985465765,0.9672108843537415,0.9854421768707483,0.950774481491205,0.9677979690005345
16,1NSN,95low,95low,9,0.1064593717455864,0.9663945578231292,0.977687074829932,0.956093666844066,0.9667698103053949
17,1NSN,95low,95low,7,0.09771967679262161,0.9691156462585034,0.9805442176870748,0.9586326150571961,0.9694646220069949
18,1NSN,95low,95low,3,0.09879398345947266,0.9672108843537415,0.9814965986394558,0.9542328042328042,0.9676727028839704
19,1NSN,95low,95low,1,0.10237037390470505,0.9663945578231292,0.9857142857142858,0.9490437516374116,0.9670315002669515
20,3RAJ,95low,95low,2,0.05297636240720749,0.9872108843537415,0.996734693877551,0.9781041388518024,0.9873315363881401
21,3RAJ,95low,95low,6,0.050073057413101196,0.9877551020408163,0.9972789115646259,0.9786381842456608,0.9878706199460916
22,3RAJ,95low,95low,4,0.05145324021577835,0.9870068027210884,0.9970068027210884,0.9774576497265572,0.9871354482387014
23,3RAJ,95low,95low,8,0.05048935487866402,0.9874149659863946,0.9971428571428571,0.9781129053783532,0.9875362123559926
24,3RAJ,95low,95low,10,0.05005907639861107,0.987482993197279,0.9974149659863946,0.9779882604055496,0.9876060891822712
25,3RAJ,95low,95low,1,0.05068996176123619,0.9874149659863946,0.9972789115646259,0.9779853235490327,0.9875378915459752
26,3RAJ,95low,95low,3,0.051108915358781815,0.987687074829932,0.9971428571428571,0.9786353318200026,0.9878024125614934
